SourceRepoName,SourceLink,ProjectName,VerControlToolName,BugsTrackerLink,BugsTrackerToolName,
GitHub,https://github.com/BadriL/HawkASP.NETvNext.git,HawkASP.NETvNext,Git,https://github.com/BadriL/HawkASP.NETvNext/issues,Git,
GitHub,https://github.com/wit-ai/wit-windowsphone-sdk.git,wit-windowsphone-sdk,Git,https://github.com/wit-ai/wit-windowsphone-sdk/issues,Git,
GitHub,https://github.com/kenamarit/flappydano.git,flappydano,Git,https://github.com/kenamarit/flappydano/issues,Git,
GitHub,https://github.com/kreatived/TheWire.git,TheWire,Git,https://github.com/kreatived/TheWire/issues,Git,
GitHub,https://github.com/bgorven/discouser.git,discouser,Git,https://github.com/bgorven/discouser/issues,Git,
GitHub,https://github.com/kalkie/Mosaic-WP.git,Mosaic-WP,Git,https://github.com/kalkie/Mosaic-WP/issues,Git,
GitHub,https://github.com/dannycabrera/SimpleBackgroundUpload.git,SimpleBackgroundUpload,Git,https://github.com/dannycabrera/SimpleBackgroundUpload/issues,Git,
GitHub,https://github.com/mikecann/Unity-Ash.git,Unity-Ash,Git,https://github.com/mikecann/Unity-Ash/issues,Git,
GitHub,https://github.com/CISY267RVCC/RVShuttles.git,RVShuttles,Git,https://github.com/CISY267RVCC/RVShuttles/issues,Git,
GitHub,https://github.com/JrPD/Kodisoft.git,Kodisoft,Git,https://github.com/JrPD/Kodisoft/issues,Git,
GitHub,https://github.com/vikas0380/linconnect-windows.git,linconnect-windows,Git,https://github.com/vikas0380/linconnect-windows/issues,Git,
GitHub,https://github.com/cicorias/dockerMvcSample.git,dockerMvcSample,Git,https://github.com/cicorias/dockerMvcSample/issues,Git,
GitHub,https://github.com/CalinLeafshade/Thetis.git,Thetis,Git,https://github.com/CalinLeafshade/Thetis/issues,Git,
GitHub,https://github.com/vernepung/StatusBarSample.git,StatusBarSample,Git,https://github.com/vernepung/StatusBarSample/issues,Git,
GitHub,https://github.com/KarlaDiaz/MeHazVisto.git,MeHazVisto,Git,https://github.com/KarlaDiaz/MeHazVisto/issues,Git,
GitHub,https://github.com/MediaBrowser/MediaBrowser.Naming.git,MediaBrowser.Naming,Git,https://github.com/MediaBrowser/MediaBrowser.Naming/issues,Git,
GitHub,https://github.com/Superfranci99/NDS-FileFormatParser.git,NDS-FileFormatParser,Git,https://github.com/Superfranci99/NDS-FileFormatParser/issues,Git,
GitHub,https://github.com/Orkuncakilkaya/MonoPad.git,MonoPad,Git,https://github.com/Orkuncakilkaya/MonoPad/issues,Git,
GitHub,https://github.com/Boyko-Karadzhov/Dynamic-Libraries.git,Dynamic-Libraries,Git,https://github.com/Boyko-Karadzhov/Dynamic-Libraries/issues,Git,
GitHub,https://github.com/emilebosch/osx-traykit.git,osx-traykit,Git,https://github.com/emilebosch/osx-traykit/issues,Git,
GitHub,https://github.com/vasiliygit/nfiletorage.git,nfiletorage,Git,https://github.com/vasiliygit/nfiletorage/issues,Git,
GitHub,https://github.com/hl2mukkel/TF2ProfileManager.git,TF2ProfileManager,Git,https://github.com/hl2mukkel/TF2ProfileManager/issues,Git,
GitHub,https://github.com/JOxBERGER/VVVV-REST.git,VVVV-REST,Git,https://github.com/JOxBERGER/VVVV-REST/issues,Git,
GitHub,https://github.com/octo-code/obj-unity3d.git,obj-unity3d,Git,https://github.com/octo-code/obj-unity3d/issues,Git,
GitHub,https://github.com/hodispk/LaboratorFP.git,LaboratorFP,Git,https://github.com/hodispk/LaboratorFP/issues,Git,
GitHub,https://github.com/tim427/minorproject.git,minorproject,Git,https://github.com/tim427/minorproject/issues,Git,
GitHub,https://github.com/asizikov/mr-eric.git,mr-eric,Git,https://github.com/asizikov/mr-eric/issues,Git,
GitHub,https://github.com/tomasr/roslyn-colorizer.git,roslyn-colorizer,Git,https://github.com/tomasr/roslyn-colorizer/issues,Git,
GitHub,https://github.com/NashXam/i-made-a-game-with-cocossharp.git,i-made-a-game-with-cocossharp,Git,https://github.com/NashXam/i-made-a-game-with-cocossharp/issues,Git,
GitHub,https://github.com/james-world/owinmultihosting.git,owinmultihosting,Git,https://github.com/james-world/owinmultihosting/issues,Git,
GitHub,https://github.com/GeorgeHahn/SOVND.git,SOVND,Git,https://github.com/GeorgeHahn/SOVND/issues,Git,
GitHub,https://github.com/Tso-Battleship/A2014-Battleship.git,A2014-Battleship,Git,https://github.com/Tso-Battleship/A2014-Battleship/issues,Git,
GitHub,https://github.com/654955321/Ergou.git,Ergou,Git,https://github.com/654955321/Ergou/issues,Git,
GitHub,https://github.com/benderbot/Lexerator.git,Lexerator,Git,https://github.com/benderbot/Lexerator/issues,Git,
GitHub,https://github.com/tomazk8/TmStorage.git,TmStorage,Git,https://github.com/tomazk8/TmStorage/issues,Git,
GitHub,https://github.com/AllEmpty/RapidSolution.git,RapidSolution,Git,https://github.com/AllEmpty/RapidSolution/issues,Git,
GitHub,https://github.com/achlubek/gta-iv-multiplayer.git,gta-iv-multiplayer,Git,https://github.com/achlubek/gta-iv-multiplayer/issues,Git,
GitHub,https://github.com/Deneby67/HelloWorld_BSDLicense.git,HelloWorld_BSDLicense,Git,https://github.com/Deneby67/HelloWorld_BSDLicense/issues,Git,
GitHub,https://github.com/DevinWatson/SteamStreamingLibrary.git,SteamStreamingLibrary,Git,https://github.com/DevinWatson/SteamStreamingLibrary/issues,Git,
GitHub,https://github.com/tyranid/ExploitRemotingService.git,ExploitRemotingService,Git,https://github.com/tyranid/ExploitRemotingService/issues,Git,
GitHub,https://github.com/DotNetAnalyzers/VarUsageAnalyzer.git,VarUsageAnalyzer,Git,https://github.com/DotNetAnalyzers/VarUsageAnalyzer/issues,Git,
GitHub,https://github.com/Statens-maritima-museer/MeanWhile.git,MeanWhile,Git,https://github.com/Statens-maritima-museer/MeanWhile/issues,Git,
GitHub,https://github.com/mszcool/AzureBatchTesseractSample.git,AzureBatchTesseractSample,Git,https://github.com/mszcool/AzureBatchTesseractSample/issues,Git,
GitHub,https://github.com/roman-yagodin/DotNetNuke.R7.git,DotNetNuke.R7,Git,https://github.com/roman-yagodin/DotNetNuke.R7/issues,Git,
GitHub,https://github.com/Intelliplan/auth.poc.git,auth.poc,Git,https://github.com/Intelliplan/auth.poc/issues,Git,
GitHub,https://github.com/tkowalczyk/SimpleCustomGestureFrame.git,SimpleCustomGestureFrame,Git,https://github.com/tkowalczyk/SimpleCustomGestureFrame/issues,Git,
GitHub,https://github.com/KarnSaheb/3PanelLayout_WP8.1RT.git,3PanelLayout_WP8.1RT,Git,https://github.com/KarnSaheb/3PanelLayout_WP8.1RT/issues,Git,
GitHub,https://github.com/algesten/fnug.git,fnug,Git,https://github.com/algesten/fnug/issues,Git,
GitHub,https://github.com/thelineva/tilitin.git,tilitin,Git,https://github.com/thelineva/tilitin/issues,Git,
GitHub,https://github.com/scottagarman/Reach-Widget.git,Reach-Widget,Git,https://github.com/scottagarman/Reach-Widget/issues,Git,
GitHub,https://github.com/rollingthunder/PacManAdvanced.git,PacManAdvanced,Git,https://github.com/rollingthunder/PacManAdvanced/issues,Git,
GitHub,https://github.com/Getzmd02/Encrypt.git,Encrypt,Git,https://github.com/Getzmd02/Encrypt/issues,Git,
GitHub,https://github.com/cmoulliard/camel-osgi-tutorial.git,camel-osgi-tutorial,Git,https://github.com/cmoulliard/camel-osgi-tutorial/issues,Git,
GitHub,https://github.com/marvinlemos/olamundoweb.git,olamundoweb,Git,https://github.com/marvinlemos/olamundoweb/issues,Git,
GitHub,https://github.com/markfh/JUnit_in_Fh.git,JUnit_in_Fh,Git,https://github.com/markfh/JUnit_in_Fh/issues,Git,
GitHub,https://github.com/armed/play-twig.git,play-twig,Git,https://github.com/armed/play-twig/issues,Git,
GitHub,https://github.com/NicolasR/CAR.git,CAR,Git,https://github.com/NicolasR/CAR/issues,Git,
GitHub,https://github.com/datariot/alert4j.git,alert4j,Git,https://github.com/datariot/alert4j/issues,Git,
GitHub,https://github.com/tim-group/fluentjavaparser.git,fluentjavaparser,Git,https://github.com/tim-group/fluentjavaparser/issues,Git,
GitHub,https://github.com/jasonadamyoung/arduino-projects.git,arduino-projects,Git,https://github.com/jasonadamyoung/arduino-projects/issues,Git,
GitHub,https://github.com/molindo/molindo-wicket-utils.git,molindo-wicket-utils,Git,https://github.com/molindo/molindo-wicket-utils/issues,Git,
GitHub,https://github.com/cescoffier/KF---HTPP.git,KF---HTPP,Git,https://github.com/cescoffier/KF---HTPP/issues,Git,
GitHub,https://github.com/codebits172/O-Arduino---meo..git,O-Arduino---meo.,Git,https://github.com/codebits172/O-Arduino---meo./issues,Git,
GitHub,https://github.com/holm/CrunchBaseAPI.git,CrunchBaseAPI,Git,https://github.com/holm/CrunchBaseAPI/issues,Git,
GitHub,https://github.com/cameroncan/cachemanifest-maven-plugin.git,cachemanifest-maven-plugin,Git,https://github.com/cameroncan/cachemanifest-maven-plugin/issues,Git,
GitHub,https://github.com/Phantom784/IST311-Solitaire.git,IST311-Solitaire,Git,https://github.com/Phantom784/IST311-Solitaire/issues,Git,
GitHub,https://github.com/cstamas/shiro-extras.git,shiro-extras,Git,https://github.com/cstamas/shiro-extras/issues,Git,
GitHub,https://github.com/emanuelez/hudson-periodicbackup.git,hudson-periodicbackup,Git,https://github.com/emanuelez/hudson-periodicbackup/issues,Git,
GitHub,https://github.com/pbackx/PayPalIPNServlet.git,PayPalIPNServlet,Git,https://github.com/pbackx/PayPalIPNServlet/issues,Git,
GitHub,https://github.com/sergiogr/PFC.git,PFC,Git,https://github.com/sergiogr/PFC/issues,Git,
GitHub,https://github.com/judu/HADLFMK.git,HADLFMK,Git,https://github.com/judu/HADLFMK/issues,Git,
GitHub,https://github.com/judu/HADL-annotations.git,HADL-annotations,Git,https://github.com/judu/HADL-annotations/issues,Git,
GitHub,https://github.com/g-alex/HADLM1CS.git,HADLM1CS,Git,https://github.com/g-alex/HADLM1CS/issues,Git,
GitHub,https://github.com/hukl/Cubino.git,Cubino,Git,https://github.com/hukl/Cubino/issues,Git,
GitHub,https://github.com/fehguy/mongodb-benchmark-tools.git,mongodb-benchmark-tools,Git,https://github.com/fehguy/mongodb-benchmark-tools/issues,Git,
GitHub,https://github.com/wody/sse.git,sse,Git,https://github.com/wody/sse/issues,Git,
GitHub,https://github.com/spring-projects/spring-data-graph.git,spring-data-graph,Git,https://github.com/spring-projects/spring-data-graph/issues,Git,
GitHub,https://github.com/BuZZ-dEE/Automaton.git,Automaton,Git,https://github.com/BuZZ-dEE/Automaton/issues,Git,
GitHub,https://github.com/ECF/ECF4Felix.git,ECF4Felix,Git,https://github.com/ECF/ECF4Felix/issues,Git,
GitHub,https://github.com/jcolley/Anywhere-2.0.0-App-Engine.git,Anywhere-2.0.0-App-Engine,Git,https://github.com/jcolley/Anywhere-2.0.0-App-Engine/issues,Git,
GitHub,https://github.com/cyberpython/Slang.git,Slang,Git,https://github.com/cyberpython/Slang/issues,Git,
GitHub,https://github.com/yui/yuitest.git,yuitest,Git,https://github.com/yui/yuitest/issues,Git,
GitHub,https://github.com/martin-g/wicket-gae-demo.git,wicket-gae-demo,Git,https://github.com/martin-g/wicket-gae-demo/issues,Git,
GitHub,https://github.com/scottbyrns/Machine-Learning.git,Machine-Learning,Git,https://github.com/scottbyrns/Machine-Learning/issues,Git,
GitHub,https://github.com/dboissin/poc-atmosphere-gwt.git,poc-atmosphere-gwt,Git,https://github.com/dboissin/poc-atmosphere-gwt/issues,Git,
GitHub,https://github.com/nRike/GeoTask-Manager.git,GeoTask-Manager,Git,https://github.com/nRike/GeoTask-Manager/issues,Git,
GitHub,https://github.com/sonalgoyal/hiho.git,hiho,Git,https://github.com/sonalgoyal/hiho/issues,Git,
GitHub,https://github.com/binkley/binkley.git,binkley,Git,https://github.com/binkley/binkley/issues,Git,
GitHub,https://github.com/joshlong/spring-integration-activiti-sandbox.git,spring-integration-activiti-sandbox,Git,https://github.com/joshlong/spring-integration-activiti-sandbox/issues,Git,
GitHub,https://github.com/markrambow/JavaPolylineEncoder.git,JavaPolylineEncoder,Git,https://github.com/markrambow/JavaPolylineEncoder/issues,Git,
GitHub,https://github.com/ddewaele/AndroidOAuthFlowSample.git,AndroidOAuthFlowSample,Git,https://github.com/ddewaele/AndroidOAuthFlowSample/issues,Git,
GitHub,https://github.com/murz/play-mustache.git,play-mustache,Git,https://github.com/murz/play-mustache/issues,Git,
GitHub,https://github.com/DavidYKay/VirtualArt.git,VirtualArt,Git,https://github.com/DavidYKay/VirtualArt/issues,Git,
GitHub,https://github.com/motech/MOTECH-Ghana.git,MOTECH-Ghana,Git,https://github.com/motech/MOTECH-Ghana/issues,Git,
GitHub,https://github.com/vaskoz/spring3-mvc.git,spring3-mvc,Git,https://github.com/vaskoz/spring3-mvc/issues,Git,
GitHub,https://github.com/jmbyun/MarkSlide.git,MarkSlide,Git,https://github.com/jmbyun/MarkSlide/issues,Git,
GitHub,https://github.com/sweemeng/lolshield-data-bar-display.git,lolshield-data-bar-display,Git,https://github.com/sweemeng/lolshield-data-bar-display/issues,Git,
Apache,https://github.com/apache/abdera.git,Apache Abdera,Git,https://issues.apache.org/jira/browse/ABDERA-401?jql=project%20%3D%20ABDERA,JIRA,
Apache,https://github.com/apache/accumulo.git,Apache Accumulo,Git,https://issues.apache.org/jira/browse/ACCUMULO-3662?jql=project%20%3D%20ACCUMULO,JIRA,
Apache,https://github.com/apache/ace.git,Apache Ace,Git,https://issues.apache.org/jira/browse/ACE-512?jql=project%20%3D%20ACE,JIRA,
Apache,https://github.com/apache/activemq-6.git,Apache ActiveMQ 6,Git,https://issues.apache.org/jira/browse/ACTIVEMQ6-88?jql=project%20%3D%20ACTIVEMQ6,JIRA,
Apache,https://github.com/apache/activemq-apollo.git,Apache ActiveMQ Apollo,Git,https://issues.apache.org/jira/browse/APLO-376?jql=project%20%3D%20APLO,JIRA,
Apache,https://github.com/apache/activemq-cpp.git,Apache ActiveMQ CPP,Git,https://issues.apache.org/jira/browse/AMQCPP-567?jql=project%20%3D%20AMQCPP,JIRA,
Apache,https://github.com/apache/activemq-openwire.git,Apache ActiveMQ OpenWire,Git,https://issues.apache.org/jira/browse/OPENWIRE-3?jql=project%20%3D%20OPENWIRE,JIRA,
Apache,https://github.com/apache/activemq.git,Apache ActiveMQ,Git,https://issues.apache.org/jira/browse/AMQ-5664?jql=project%20%3D%20AMQ,JIRA,
Apache,https://github.com/apache/airavata.git,Apache Airavata,Git,https://issues.apache.org/jira/browse/AIRAVATA-1631?jql=project%20%3D%20AIRAVATA,JIRA,
Apache,https://github.com/apache/allura.git,Apache Allura,Git,https://forge-allura.apache.org/p/allura/tickets/,ALLURA,
Apache,https://github.com/apache/ambari.git,Apache Ambari,Git,https://issues.apache.org/jira/browse/AMBARI-10095?jql=project%20%3D%20AMBARI,JIRA,
Apache,https://github.com/apache/ant-ivy.git,Apache Ant Ivy,Git,https://issues.apache.org/jira/browse/IVY-1516?jql=project%20%3D%20IVY,JIRA,
Apache,https://github.com/apache/ant-ivyde.git,Apache Ivy Eclipse Plugin,Git,https://issues.apache.org/jira/browse/IVYDE-378?jql=project%20%3D%20IVYDE,JIRA,
Apache,https://github.com/apache/archiva.git,Apache Archiva,Git,http://jira.codehaus.org/browse/MRM-1876?jql=project%20%3D%20MRM,JIRA,
Apache,https://github.com/apache/aries.git,Apache Aries,Git,https://issues.apache.org/jira/browse/ARIES-1305?jql=project%20%3D%20ARIES,JIRA,
Apache,https://github.com/apache/avro.git,Apache Avro,Git,https://issues.apache.org/jira/browse/AVRO-1649?jql=project%20%3D%20AVRO,JIRA,
Apache,https://github.com/apache/axis2-c.git,Apache Axis2/C,Git,https://issues.apache.org/jira/browse/AXIS2C-1669?jql=project%20%3D%20AXIS2C,JIRA,
Apache,https://github.com/apache/axis2-java.git,Apache Axis2/Java,Git,https://issues.apache.org/jira/browse/AXIS2-5690?jql=project%20%3D%20AXIS2,JIRA,
Apache,https://github.com/apache/axis2-transports.git,Apache Axis2 transports,Git,https://issues.apache.org/jira/browse/TRANSPORTS-50?jql=project%20%3D%20TRANSPORTS,JIRA,
Apache,https://github.com/apache/batik.git,Apache Batik,Git,https://issues.apache.org/jira/browse/BATIK-1113?jql=project%20%3D%20BATIK,JIRA,
Apache,https://github.com/apache/bigtop.git,Apache Bigtop,Git,https://issues.apache.org/jira/browse/BIGTOP-1759?jql=project%20%3D%20BIGTOP,JIRA,
Apache,https://github.com/apache/bloodhound.git,Apache Bloodhound,Git,https://issues.apache.org/bloodhound/query?status=!closed&group=milestone&col=id&col=summary&col=owner&col=status&col=priority&order=priority,BLOODHOUND,
Apache,https://github.com/apache/bookkeeper.git,Apache BookKeeper,Git,https://issues.apache.org/jira/browse/BOOKKEEPER-844?jql=project%20%3D%20BOOKKEEPER,JIRA,
Apache,https://github.com/apache/buildr.git,Apache Buildr,Git,https://issues.apache.org/jira/browse/BUILDR-705?jql=project%20%3D%20BUILDR,JIRA,
Apache,https://github.com/apache/bval.git,Apache BVal,Git,https://issues.apache.org/jira/browse/BVAL-135?jql=project%20%3D%20BVAL,JIRA,
Apache,https://github.com/apache/camel.git,Apache Camel,Git,https://issues.apache.org/jira/browse/CAMEL-8498?jql=project%20%3D%20CAMEL,JIRA,
Apache,https://github.com/apache/cassandra.git,Apache Cassandra,Git,https://issues.apache.org/jira/browse/CASSANDRA-8976?jql=project%20%3D%20CASSANDRA,JIRA,
Apache,https://github.com/apache/cayenne.git,Apache Cayenne,Git,https://issues.apache.org/jira/browse/CAY-1992?jql=project%20%3D%20CAY,JIRA,
Apache,https://github.com/apache/celix.git,Apache Celix,Git,https://issues.apache.org/jira/browse/CELIX-226?jql=project%20%3D%20CELIX,JIRA,
Apache,https://github.com/apache/chainsaw.git,Apache Chainsaw,Git,https://bz.apache.org/bugzilla/buglist.cgi?quicksearch=chainsaw,BUGZILLA,
Apache,https://github.com/apache/chukwa.git,Apache Chukwa,Git,https://issues.apache.org/jira/browse/CHUKWA-742?jql=project%20%3D%20CHUKWA,JIRA,
Apache,https://github.com/apache/clerezza.git,Apache Clerezza,Git,https://issues.apache.org/jira/browse/CLEREZZA-957?jql=project%20%3D%20CLEREZZA,JIRA,
Apache,https://github.com/apache/click.git,Apache Click,Git,https://issues.apache.org/jira/browse/CLK-809?jql=project%20%3D%20CLK,JIRA,
Apache,https://github.com/apache/climate.git,Apache Open Climate Workbench,Git,https://issues.apache.org/jira/browse/CLIMATE-604?jql=project%20%3D%20CLIMATE,JIRA,
Apache,https://github.com/apache/cloudstack.git,Apache Cloudstack,Git,https://issues.apache.org/jira/browse/CLOUDSTACK-8329?jql=project%20%3D%20CLOUDSTACK,JIRA,
Apache,https://github.com/apache/cocoon.git,Apache Cocoon,Git,https://issues.apache.org/jira/browse/COCOON-2344?jql=project%20%3D%20COCOON,JIRA,
Apache,https://github.com/apache/commons-attributes.git,Apache Commons Attributes,Git,https://issues.apache.org/jira/browse/ATTRIBUTES-14?jql=project%20%3D%20ATTRIBUTES,JIRA,
Apache,https://github.com/apache/commons-bcel.git,Apache Commons BCEL,Git,https://issues.apache.org/jira/browse/BCEL-214?jql=project%20%3D%20BCEL,JIRA,
Apache,https://github.com/apache/commons-beanutils.git,Apache Commons Beanutils,Git,https://issues.apache.org/jira/browse/BEANUTILS-475?jql=project%20%3D%20BEANUTILS,JIRA,
Apache,https://github.com/apache/commons-bsf.git,Apache Commons BSF,Git,https://issues.apache.org/jira/browse/BSF-41?jql=project%20%3D%20BSF,JIRA,
Apache,https://github.com/apache/commons-chain.git,Apache Commons Chain,Git,https://issues.apache.org/jira/browse/CHAIN-109?jql=project%20%3D%20CHAIN,JIRA,
Apache,https://github.com/apache/commons-cli.git,Apache Commons CLI,Git,https://issues.apache.org/jira/browse/CLI-248?jql=project%20%3D%20CLI,JIRA,
Apache,https://github.com/apache/commons-codec.git,Apache Commons Codec,Git,https://issues.apache.org/jira/browse/CODEC-198?jql=project%20%3D%20CODEC,JIRA,
Apache,https://github.com/apache/commons-collections.git,Apache Commons Collections,Git,https://issues.apache.org/jira/browse/COLLECTIONS-557?jql=project%20%3D%20COLLECTIONS,JIRA,
Apache,https://github.com/apache/commons-compress.git,Apache Commons Compress,Git,https://issues.apache.org/jira/browse/COMPRESS-311?jql=project%20%3D%20COMPRESS,JIRA,
Apache,https://github.com/apache/commons-configuration.git,Apache Commons Configuration,Git,https://issues.apache.org/jira/browse/CONFIGURATION-597?jql=project%20%3D%20CONFIGURATION,JIRA,
Apache,https://github.com/apache/commons-csv.git,Apache Commons CSV,Git,https://issues.apache.org/jira/browse/CSV-148?jql=project%20%3D%20CSV,JIRA,
Apache,https://github.com/apache/commons-daemon.git,Apache Commons Daemon,Git,https://issues.apache.org/jira/browse/DAEMON-331?jql=project%20%3D%20DAEMON,JIRA,
Apache,https://github.com/apache/commons-dbcp.git,Apache Commons DBCP,Git,https://issues.apache.org/jira/browse/DBCP-435?jql=project%20%3D%20DBCP,JIRA,
Apache,https://github.com/apache/commons-dbutils.git,Apache Commons DbUtils,Git,https://issues.apache.org/jira/browse/DBUTILS-122?jql=project%20%3D%20DBUTILS,JIRA,
Apache,https://github.com/apache/commons-digester.git,Apache Commons Digester,Git,https://issues.apache.org/jira/browse/DIGESTER-182?jql=project%20%3D%20DIGESTER,JIRA,
Apache,https://github.com/apache/commons-discovery.git,Apache Commons Discovery,Git,https://issues.apache.org/jira/browse/DISCOVERY-21?jql=project%20%3D%20DISCOVERY,JIRA,
Apache,https://github.com/apache/commons-el.git,Apache Commons EL,Git,https://issues.apache.org/jira/browse/EL-19?jql=project%20%3D%20EL,JIRA,
Apache,https://github.com/apache/commons-email.git,Apache Commons Email,Git,https://issues.apache.org/jira/browse/EMAIL-151?jql=project%20%3D%20EMAIL,JIRA,
Apache,https://github.com/apache/commons-exec.git,Apache Commons Exec,Git,https://issues.apache.org/jira/browse/EXEC-92?jql=project%20%3D%20%22EXEC%22,JIRA,
Apache,https://github.com/apache/commons-fileupload.git,Apache Commons FileUpload,Git,https://issues.apache.org/jira/browse/FILEUPLOAD-265?jql=project%20%3D%20FILEUPLOAD,JIRA,
Apache,https://github.com/apache/commons-functor.git,Apache Commons Functor,Git,https://issues.apache.org/jira/browse/FUNCTOR-29?jql=project%20%3D%20FUNCTOR,JIRA,
Apache,https://github.com/apache/commons-imaging.git,Apache Commons Imaging,Git,https://issues.apache.org/jira/browse/IMAGING-167?jql=project%20%3D%20IMAGING,JIRA,
Apache,https://github.com/apache/commons-io.git,Apache Commons IO,Git,https://issues.apache.org/jira/browse/IO-473?jql=project%20%3D%20IO,JIRA,
Apache,https://github.com/apache/commons-jci.git,Apache Commons JCI,Git,https://issues.apache.org/jira/browse/JCI-75?jql=project%20%3D%20JCI,JIRA,
Apache,https://github.com/apache/commons-jcs.git,Apache Commons JCS,Git,https://issues.apache.org/jira/browse/JCS-144?jql=project%20%3D%20JCS,JIRA,
Apache,https://github.com/apache/commons-jelly.git,Apache Commons Jelly,Git,https://issues.apache.org/jira/browse/JELLY-290?jql=project%20%3D%20JELLY,JIRA,
Apache,https://github.com/apache/commons-jexl.git,Apache Commons Jexl,Git,https://issues.apache.org/jira/browse/JEXL-152?jql=project%20%3D%20JEXL,JIRA,
Apache,https://github.com/apache/commons-jxpath.git,Apache Commons JXPath,Git,https://issues.apache.org/jira/browse/JXPATH-175?jql=project%20%3D%20JXPATH,JIRA,
Apache,https://github.com/apache/commons-lang.git,Apache Commons Lang,Git,https://issues.apache.org/jira/browse/LANG-1100?jql=project%20%3D%20LANG,JIRA,
Apache,https://github.com/apache/commons-launcher.git,Apache Commons Launcher,Git,https://issues.apache.org/jira/browse/LAUNCHER-10?jql=project%20%3D%20LAUNCHER,JIRA,
Apache,https://github.com/apache/commons-logging.git,Apache Commons Logging,Git,https://issues.apache.org/jira/browse/LOGGING-161?jql=project%20%3D%20LOGGING,JIRA,
Apache,https://github.com/apache/commons-math.git,Apache Commons Math,Git,https://issues.apache.org/jira/browse/MATH-1209?jql=project%20%3D%20MATH,JIRA,
Apache,https://github.com/apache/commons-modeler.git,Apache Commons Modeler,Git,https://issues.apache.org/jira/browse/MODELER-31?jql=project%20%3D%20MODELER,JIRA,
Apache,https://github.com/apache/commons-net.git,Apache Commons Net,Git,https://issues.apache.org/jira/browse/NET-569?jql=project%20%3D%20NET,JIRA,
Apache,https://github.com/apache/commons-ognl.git,Apache Commons OGNL,Git,https://issues.apache.org/jira/browse/OGNL-249?jql=project%20%3D%20OGNL,JIRA,
Apache,https://github.com/apache/commons-pool.git,Apache Commons Pool,Git,https://issues.apache.org/jira/browse/POOL-290?jql=project%20%3D%20POOL,JIRA,
Apache,https://github.com/apache/commons-primitives.git,Apache Commons Primitives,Git,https://issues.apache.org/jira/browse/PRIMITIVES-17?jql=project%20%3D%20PRIMITIVES,JIRA,
Apache,https://github.com/apache/commons-proxy.git,Apache Commons Proxy,Git,https://issues.apache.org/jira/browse/PROXY-24?jql=project%20%3D%20PROXY,JIRA,
Apache,https://github.com/apache/commons-transaction.git,Apache Commons Transaction,Git,https://issues.apache.org/jira/browse/TRANSACTION-43?jql=project%20%3D%20%22TRANSACTION%22,JIRA,
Apache,https://github.com/apache/commons-validator.git,Apache Commons Validator,Git,https://issues.apache.org/jira/browse/VALIDATOR-361?jql=project%20%3D%20VALIDATOR,JIRA,
Apache,https://github.com/apache/commons-vfs.git,Apache Commons VFS,Git,https://issues.apache.org/jira/browse/VFS-565?jql=project%20%3D%20VFS,JIRA,
Apache,https://github.com/apache/commons-weaver.git,Apache Commons Weaver,Git,https://issues.apache.org/jira/browse/WEAVER-4?jql=project%20%3D%20WEAVER,JIRA,
Apache,https://github.com/apache/continuum.git,Apache Continuum,Git,http://jira.codehaus.org/browse/CONTINUUM-2741?jql=project%20%3D%20CONTINUUM,JIRA,
Apache,https://github.com/apache/creadur-rat.git,Apache Creadur - RAT,Git,https://issues.apache.org/jira/browse/RAT-196?jql=project%20%3D%20RAT,JIRA,
Apache,https://github.com/apache/creadur-tentacles.git,Apache Tentacles,Git,https://issues.apache.org/jira/browse/TENTACLES-8?jql=project%20%3D%20TENTACLES,JIRA,
Apache,https://github.com/apache/creadur-whisker.git,Apache Whisker,Git,https://issues.apache.org/jira/browse/WHISKER-14?jql=project%20%3D%20WHISKER,JIRA,
Apache,https://github.com/apache/crunch.git,Apache Crunch,Git,https://issues.apache.org/jira/browse/CRUNCH-502?jql=project%20%3D%20CRUNCH,JIRA,
Apache,https://github.com/apache/ctakes.git,Apache cTAKES,Git,https://issues.apache.org/jira/browse/CTAKES-349?jql=project%20%3D%20CTAKES,JIRA,
Apache,https://github.com/apache/curator.git,Apache Curator,Git,https://issues.apache.org/jira/browse/CURATOR-193?jql=project%20%3D%20CURATOR,JIRA,
Apache,https://github.com/apache/cxf-dosgi.git,Apache CXF,Git,https://issues.apache.org/jira/browse/DOSGI-218?jql=project%20%3D%20DOSGI,JIRA,
Apache,https://github.com/apache/cxf-fediz.git,Apache CXF,Git,https://issues.apache.org/jira/browse/FEDIZ-103?jql=project%20%3D%20FEDIZ,JIRA,
Apache,https://github.com/apache/cxf-xjc-utils.git,Apache CXF,Git,https://issues.apache.org/jira/browse/CXFXJC-10?jql=project%20%3D%20CXFXJC,JIRA,
Apache,https://github.com/apache/cxf.git,Apache CXF,Git,https://issues.apache.org/jira/browse/CXF-6301?jql=project%20%3D%20CXF,JIRA,
Apache,https://github.com/apache/ddlutils.git,Apache DB DdlUtils,Git,https://issues.apache.org/jira/browse/DDLUTILS-286?jql=project%20%3D%20DDLUTILS,JIRA,
Apache,https://github.com/apache/deltacloud.git,Apache DeltaCloud,Git,https://issues.apache.org/jira/browse/DTACLOUD-583?jql=project%20%3D%20DTACLOUD,JIRA,
